               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.029165,           0.0098642,           0.0070883,             0.97039,                   1,               0.995,             0.61393,            0.017303,           0.0045886,           0.0012226,            0.003367,            0.003367,            0.003367
                  69,            0.029946,            0.010487,           0.0068462,             0.96554,                   1,               0.995,             0.67609,            0.013499,           0.0046825,           0.0012917,            0.003268,            0.003268,            0.003268
                  70,            0.028569,            0.011673,           0.0077832,             0.95539,             0.99303,               0.995,             0.68105,            0.015762,           0.0045142,           0.0010191,            0.003169,            0.003169,            0.003169
                  71,            0.023523,           0.0095574,            0.012711,             0.94093,             0.98896,               0.995,             0.67771,             0.01621,            0.004384,           0.0009306,             0.00307,             0.00307,             0.00307
                  72,            0.028478,            0.010922,           0.0095332,             0.95082,             0.98939,               0.995,             0.71015,            0.012562,           0.0043335,          0.00097561,            0.002971,            0.002971,            0.002971
                  73,             0.02843,           0.0095491,           0.0047545,             0.93144,             0.98829,               0.995,             0.70621,            0.013702,           0.0043216,           0.0010643,            0.002872,            0.002872,            0.002872
                  74,            0.024228,            0.010222,            0.013036,             0.93478,             0.98875,               0.995,             0.68322,            0.015326,           0.0045094,           0.0012165,            0.002773,            0.002773,            0.002773
                  75,            0.026674,            0.010033,           0.0092931,             0.95413,              0.9914,               0.995,             0.68489,            0.012938,            0.004745,            0.001189,            0.002674,            0.002674,            0.002674
                  76,             0.02448,           0.0092943,           0.0067251,             0.95098,             0.99533,               0.995,              0.6971,            0.013366,           0.0049281,           0.0011299,            0.002575,            0.002575,            0.002575
                  77,            0.025428,           0.0098951,           0.0066064,             0.95452,             0.99578,               0.995,             0.68993,            0.013867,           0.0048528,           0.0011314,            0.002476,            0.002476,            0.002476
                  78,            0.030047,            0.010803,           0.0067752,             0.96363,                   1,               0.995,             0.71971,            0.012724,            0.004632,           0.0010166,            0.002377,            0.002377,            0.002377
                  79,             0.02414,           0.0093355,           0.0062123,             0.96445,                   1,               0.995,               0.692,            0.014112,           0.0046568,           0.0009388,            0.002278,            0.002278,            0.002278
                  80,            0.026565,           0.0095713,           0.0081095,             0.96557,                   1,               0.995,             0.70178,            0.014807,           0.0045967,          0.00088024,            0.002179,            0.002179,            0.002179
                  81,            0.025901,            0.010332,            0.006858,             0.97084,                   1,               0.995,             0.68132,            0.017333,           0.0047746,          0.00084763,             0.00208,             0.00208,             0.00208
                  82,            0.025433,           0.0088471,            0.011978,             0.97313,                   1,               0.995,             0.71737,            0.013566,           0.0047917,          0.00077915,            0.001981,            0.001981,            0.001981
                  83,            0.023797,           0.0096187,           0.0066936,             0.97736,                   1,               0.995,             0.70484,              0.0129,             0.00458,          0.00071888,            0.001882,            0.001882,            0.001882
                  84,            0.026118,            0.010758,           0.0066556,             0.98282,                   1,               0.995,             0.70185,            0.013273,             0.00455,          0.00070438,            0.001783,            0.001783,            0.001783
                  85,            0.020035,           0.0089962,           0.0055417,              0.9839,                   1,               0.995,             0.71479,            0.013507,           0.0045576,          0.00069351,            0.001684,            0.001684,            0.001684
                  86,             0.02154,           0.0088517,           0.0042053,             0.98472,                   1,               0.995,             0.69958,            0.013299,           0.0045781,          0.00070038,            0.001585,            0.001585,            0.001585
                  87,            0.023582,           0.0095653,            0.011271,             0.98241,                   1,               0.995,             0.73125,            0.013273,           0.0045891,          0.00068016,            0.001486,            0.001486,            0.001486
                  88,            0.024502,            0.009649,           0.0044822,              0.9823,                   1,               0.995,             0.70753,            0.011722,           0.0046039,          0.00066872,            0.001387,            0.001387,            0.001387
                  89,             0.01902,           0.0088716,           0.0035959,              0.9797,                   1,               0.995,             0.72766,            0.011414,           0.0046196,          0.00065708,            0.001288,            0.001288,            0.001288
                  90,            0.020892,           0.0084203,           0.0039711,             0.97669,                   1,               0.995,             0.74187,            0.011751,           0.0046587,          0.00070324,            0.001189,            0.001189,            0.001189
                  91,            0.020978,           0.0087271,           0.0065929,             0.98479,                   1,               0.995,              0.7103,            0.014891,           0.0046635,          0.00073223,             0.00109,             0.00109,             0.00109
                  92,            0.022777,           0.0094442,           0.0066333,             0.98697,                   1,               0.995,              0.7379,            0.013009,           0.0046759,          0.00077133,            0.000991,            0.000991,            0.000991
                  93,            0.022089,           0.0088184,            0.005758,             0.98305,                   1,               0.995,             0.72941,            0.012494,           0.0046811,          0.00077209,            0.000892,            0.000892,            0.000892
                  94,            0.020636,           0.0091352,           0.0066426,             0.98023,                   1,               0.995,              0.6996,            0.012471,           0.0046692,          0.00075111,            0.000793,            0.000793,            0.000793
                  95,            0.020707,           0.0099926,           0.0077443,             0.97843,                   1,               0.995,             0.70869,            0.012155,           0.0047102,          0.00072689,            0.000694,            0.000694,            0.000694
                  96,            0.020464,           0.0090761,           0.0067038,              0.9756,                   1,               0.995,             0.73757,            0.012024,           0.0048013,          0.00072937,            0.000595,            0.000595,            0.000595
                  97,            0.022855,            0.009979,           0.0077691,             0.97507,                   1,               0.995,             0.70694,            0.012564,            0.004827,          0.00072289,            0.000496,            0.000496,            0.000496
                  98,            0.026639,           0.0086967,           0.0069081,              0.9767,                   1,               0.995,             0.69102,            0.012316,           0.0048275,           0.0007019,            0.000397,            0.000397,            0.000397
                  99,            0.021394,           0.0087691,           0.0063134,             0.97661,                   1,               0.995,             0.71869,            0.012275,           0.0048432,           0.0006979,            0.000298,            0.000298,            0.000298
